route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
97-318,SEPT20-SEPSA20-Saturday-18,76086707-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515580,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086708-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515557,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086709-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515598,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086710-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515596,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086711-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086712-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515557,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086713-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515796,973625
97-318,SEPT20-SEPSA20-Saturday-18,76086714-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515730,974117
97-318,SEPT20-SEPSA20-Saturday-18,76086715-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515796,974117
97-318,SEPT20-SEPSA20-Saturday-18,76086716-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515629,974117
83-318,SEPT20-SEPSA20-Saturday-18,76086717-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086718-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515693,961434
96-318,SEPT20-SEPSA20-Saturday-18,76086719-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515711,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086720-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086721-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515693,961434
96-318,SEPT20-SEPSA20-Saturday-18,76086722-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515561,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086723-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086724-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515693,961434
96-318,SEPT20-SEPSA20-Saturday-18,76086725-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086726-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515551,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086727-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515695,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086728-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086729-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086730-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086731-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515695,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086732-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086733-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086734-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086735-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515695,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086736-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086737-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086738-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086739-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515695,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086740-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086741-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086742-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086743-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515695,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086744-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086745-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086746-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086747-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515711,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086748-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086749-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086750-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086751-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515711,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086752-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086753-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086754-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086755-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515711,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086756-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086757-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
83-318,SEPT20-SEPSA20-Saturday-18,76086758-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515700,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086759-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515711,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086760-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,830189
96-318,SEPT20-SEPSA20-Saturday-18,76086761-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515697,961476
96-318,SEPT20-SEPSA20-Saturday-18,76086762-SEPT20-SEPSA20-Saturday-18,"Hurdman / Greenboro",0,9515711,961434
83-318,SEPT20-SEPSA20-Saturday-18,76086763-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515755,830189
83-318,SEPT20-SEPSA20-Saturday-18,76086764-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515755,830189
83-318,SEPT20-SEPSA20-Saturday-18,76086765-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515755,830189
83-318,SEPT20-SEPSA20-Saturday-18,76086766-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515755,830189
89-318,SEPT20-SEPSA20-Saturday-18,76086767-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515737,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086768-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086769-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086770-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086771-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086772-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086773-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086774-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086775-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086776-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086777-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086778-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086779-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086780-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086781-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086782-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086783-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086784-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086785-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086786-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086787-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086788-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086789-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086790-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086791-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086792-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086793-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086794-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086795-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086796-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086797-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515717,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086798-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515705,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086799-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515706,890193
89-318,SEPT20-SEPSA20-Saturday-18,76086800-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515702,890193
140-318,SEPT20-SEPSA20-Saturday-18,76086801-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515508,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086802-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515567,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086803-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515657,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086804-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515656,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086805-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515508,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086806-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515480,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086807-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515657,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086808-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515636,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086809-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515661,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086810-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515465,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086811-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515657,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086812-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515636,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086813-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515661,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086814-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515668,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086815-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515471,1400159
140-318,SEPT20-SEPSA20-Saturday-18,76086816-SEPT20-SEPSA20-Saturday-18,"Billings Bridge",1,9515636,1400159
98-318,SEPT20-SEPSA20-Saturday-18,76086817-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515631,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086818-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515618,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086819-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515631,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086820-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515630,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086821-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515637,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086822-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086823-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515630,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086824-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515561,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086825-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515629,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086826-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515580,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086827-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086828-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515627,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086829-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515637,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086830-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515618,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086831-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515601,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086832-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515630,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086833-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515561,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086834-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515629,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086835-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515580,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086836-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086837-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515627,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086838-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515637,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086839-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515618,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086840-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515601,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086841-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515630,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086842-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515561,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086843-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515629,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086844-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515580,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086845-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086846-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515627,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086847-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515637,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086848-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515618,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086849-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515601,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086850-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515630,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086851-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515561,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086852-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515629,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086853-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515580,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086854-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086855-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515627,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086856-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515637,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086857-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515557,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086858-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515598,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086859-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515630,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086860-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515561,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086861-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515596,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086862-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086863-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515561,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086864-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515598,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086865-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515596,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086866-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086867-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515557,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086868-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515598,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086869-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515596,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086870-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515587,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086871-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515557,980818
98-318,SEPT20-SEPSA20-Saturday-18,76086872-SEPT20-SEPSA20-Saturday-18,"Hurdman",1,9515796,980818
61-318,SEPT20-SEPSA20-Saturday-18,76086873-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515724,613490
61-318,SEPT20-SEPSA20-Saturday-18,76086874-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515708,613367
88-318,SEPT20-SEPSA20-Saturday-18,76086875-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515703,880921
61-318,SEPT20-SEPSA20-Saturday-18,76086876-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515549,613367
88-318,SEPT20-SEPSA20-Saturday-18,76086877-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515654,880921
62-318,SEPT20-SEPSA20-Saturday-18,76086878-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515550,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086879-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515716,1680338
61-318,SEPT20-SEPSA20-Saturday-18,76086880-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515556,613367
88-318,SEPT20-SEPSA20-Saturday-18,76086881-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515591,880921
62-318,SEPT20-SEPSA20-Saturday-18,76086882-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515633,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086883-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515712,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086884-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515484,880921
62-318,SEPT20-SEPSA20-Saturday-18,76086885-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515556,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086886-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515728,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086887-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515536,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086888-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515512,1620128
62-318,SEPT20-SEPSA20-Saturday-18,76086889-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515473,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086890-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515703,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086891-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515590,880921
62-318,SEPT20-SEPSA20-Saturday-18,76086892-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515600,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086893-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515716,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086894-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515654,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086895-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515712,1620128
62-318,SEPT20-SEPSA20-Saturday-18,76086896-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515572,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086897-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515591,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086898-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515482,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086899-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515512,1620129
62-318,SEPT20-SEPSA20-Saturday-18,76086900-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515473,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086901-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515728,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086902-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515484,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086903-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515512,1620128
62-318,SEPT20-SEPSA20-Saturday-18,76086904-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515556,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086905-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515712,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086906-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515703,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086907-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515536,1620129
62-318,SEPT20-SEPSA20-Saturday-18,76086908-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515572,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086909-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515590,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086910-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515716,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086911-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515591,1620128
62-318,SEPT20-SEPSA20-Saturday-18,76086912-SEPT20-SEPSA20-Saturday-18,"Tunney's Pasture",0,9515586,621794
168-318,SEPT20-SEPSA20-Saturday-18,76086913-SEPT20-SEPSA20-Saturday-18,"Bridlewood",0,9515512,1680338
88-318,SEPT20-SEPSA20-Saturday-18,76086914-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515536,880921
162-318,SEPT20-SEPSA20-Saturday-18,76086915-SEPT20-SEPSA20-Saturday-18,"Stittsville",0,9515654,1620129
88-318,SEPT20-SEPSA20-Saturday-18,76086916-SEPT20-SEPSA20-Saturday-18,"Hurdman",0,9515485,880921
